time,inc0_low95CI,inc0_median,inc0_up95CI,inc1_low95CI,inc1_median,inc1_up95CI,inc2_low95CI,inc2_median,inc2_up95CI,inc3_low95CI,inc3_median,inc3_up95CI,nvacc_low95CI,nvacc_median,nvacc_up95CI,strategy,vaccswitch,coverage,vaccstart,duration
3400.0,493.737255639676,512.1883963327855,528.3672969020903,466.5920940728858,485.6824710909277,503.04702756581827,447.11923645529896,466.7475647274405,483.66573056485504,9884.444258633255,10662.756065249443,11652.08710400313,0.0,0.0,0.0,base,,,,
3401.0,501.10470365788785,519.052565548569,535.0806971253827,473.60102406730874,492.44956653751433,509.50095064388586,453.8845672243275,473.4976313728839,490.37701615346595,10053.377772185951,10840.229958176613,11841.196730171145,0.0,0.0,0.0,base,,,,
3402.0,508.2596927629784,525.802552850917,541.600218138285,480.4608515936881,499.0080937296152,515.9306104918942,460.7963415948674,480.154671382159,497.01729939775544,10221.072071831673,11020.009356886148,12029.775391754509,0.0,0.0,0.0,base,,,,
3403.0,515.0378138618544,532.5015203021467,548.3355891623535,487.2605489043519,505.6261818278581,522.2391308702529,467.6588853497058,486.73198249563575,503.51879836348814,10386.150680324436,11197.69060471654,12217.830530153215,0.0,0.0,0.0,base,,,,
3404.0,521.5118365274742,539.0711619630456,554.6805049765856,493.99417629800735,512.2215407323092,528.4106847887858,474.26342965234073,493.1166754681617,509.8571448045783,10557.14903089553,11375.965323448181,12405.145348146558,0.0,0.0,0.0,base,,,,
3405.0,527.876495140139,545.5637805555016,561.0263580504804,500.6531242412515,518.5773969385773,534.4634297446347,480.7369220215827,499.5648753065616,516.2409513582476,10727.900682157278,11555.660929173231,12594.148983247578,0.0,0.0,0.0,base,,,,
3406.0,534.1150320395827,551.9056032057852,567.3467463456094,507.4033107481897,524.945961529389,540.7477146038785,487.0385752469301,505.8156614731997,522.4525899668224,10898.228310988843,11734.480404913425,12781.899712795019,0.0,0.0,0.0,base,,,,
3407.0,540.4852008766495,558.0896189976484,573.2951893027872,514.12222521808,531.2200799640268,546.564126364328,493.4628899007104,511.86064212210476,528.4885995252058,11068.164885872602,11913.759506881237,12968.117225080729,0.0,0.0,0.0,base,,,,
3408.0,546.8932377340273,564.05391350016,579.2280672593042,520.7242869690992,537.3497377447784,552.4157593487762,499.9367506499402,518.0489970259368,534.3633138433099,11237.54277292341,12093.985437065363,13152.589595539868,0.0,0.0,0.0,base,,,,
3409.0,552.9775321739726,569.8867962546647,584.6977850662545,526.8359873734414,543.2123461514711,558.2616118081845,506.2970713037066,524.0007050838321,540.0398221946322,11402.73147330731,12268.50849506259,13335.072059495747,0.0,0.0,0.0,base,,,,
3410.0,558.8236764502711,575.5969228427857,590.11932705082,532.6425184664316,548.9547021500766,564.0184237733483,512.2834274235181,529.7253929078579,545.607810218539,11563.862146632373,12441.904723912477,13515.279193997383,0.0,0.0,0.0,base,,,,
3411.0,564.5002073622309,581.146421385929,595.3695359802805,538.201612616703,554.3745215106755,569.2204709460959,518.2541790446267,535.1917827352881,550.9579560547136,11723.575872449577,12625.80187869072,13695.636413265765,0.0,0.0,0.0,base,,,,
3412.0,570.2555710296147,586.2254558037966,600.4935697504319,544.0000564493239,559.7147798612714,574.3094925059006,524.0814868281595,540.6735657844692,556.0967324552126,11881.554839658736,12786.058738797903,13871.770404282212,0.0,0.0,0.0,base,,,,
3413.0,575.5586366440169,591.3237352538854,605.3191284672357,549.3969517848454,564.8201938923448,579.4691997772082,529.5398243055679,545.8660267293453,561.0420778892003,12037.309043090045,12950.266458392143,14041.354121690989,0.0,0.0,0.0,base,,,,
3414.0,580.6777652712539,596.1323280520737,610.1039646368474,554.8813964569941,569.768981968984,584.382053063158,534.9285752505064,551.2391089294106,565.8896728644147,12191.012459287047,13118.102627962828,14210.935569885372,0.0,0.0,0.0,base,,,,
3415.0,585.8784631381743,600.6778740044683,614.8673854012043,560.1270263125189,574.6423648670316,589.1257622457109,540.0744711791165,556.0642955228686,570.4592223650776,12342.495419341325,13282.620073407888,14379.421313066781,0.0,0.0,0.0,base,,,,
3416.0,590.3584351637401,604.9499228131026,619.4031143375672,564.931354880333,579.4195348322392,593.5211270167492,545.1758643620648,560.6020012591034,574.9908307125792,12491.555927191675,13442.730086833239,14543.380283118784,0.0,0.0,0.0,base,,,,
3417.0,594.387638184242,609.2429186608642,623.4870833848603,569.6332515614107,583.808592049405,598.0764967736789,549.9686588415876,565.1349010113627,579.7266797123477,12638.001262260974,13598.911908745766,14705.39493302852,0.0,0.0,0.0,base,,,,
3418.0,598.5461915621534,613.0867256782949,627.3854633132927,573.9111412778497,588.0146487671882,602.470175842382,554.4162902238779,569.3586242049932,584.2478677834384,12781.66996884495,13748.346911132336,14862.317246879637,0.0,0.0,0.0,base,,,,
3419.0,602.1252044613473,616.7812974955887,631.3226200968027,578.0595115683973,591.8803435508162,606.9098300733604,558.846668580547,573.3789081647992,588.6357308196835,12923.177281345426,13904.299472481012,15014.915979586542,0.0,0.0,0.0,base,,,,
3420.0,605.4540051023475,620.0347146987915,635.0009019840509,581.6971144314855,595.701143367216,610.9935688505881,562.5631860480644,577.3144542574883,592.3722335527651,13071.704871615768,14053.213283866644,15162.965351974965,0.0,0.0,0.0,base,,,,
3421.0,608.3759474614635,623.065732171759,638.3241562403738,584.9917872476392,599.2153195999563,614.6888588533736,566.1913928952068,581.1157861854881,595.9172131533735,13209.714143508672,14199.010117053986,15311.572374042868,0.0,0.0,0.0,base,,,,
3422.0,611.2147806413471,625.7964120693505,641.2618853811175,588.0190715245902,602.3364917021245,618.1511971409433,569.7026035218499,584.5665174722672,599.4540751097724,13347.61183166951,14332.35578173399,15445.274136799573,0.0,0.0,0.0,base,,,,
3423.0,613.3301952834241,628.4003229867667,644.7924656699412,591.0379221986047,605.3787707071751,621.5755963190459,572.7987584220245,587.5486988648772,603.2666326464154,13481.922204196453,14471.682870388031,15569.770117431879,0.0,0.0,0.0,base,,,,
3424.0,615.8518117631786,630.645736804232,647.4858120300806,593.8459624496288,608.0324602797627,624.6860829991289,575.8399021582678,590.5765596311539,606.5019947400316,13613.045045825838,14602.971781998873,15688.336954991519,0.0,0.0,0.0,base,,,,
3425.0,617.7433238096535,632.7603318691254,650.094686269015,596.0095108666458,610.6140230931342,627.6853920076974,578.8988393169827,593.3330422714353,609.6773037195205,13740.864933928848,14725.641455978155,15804.789609710871,0.0,0.0,0.0,base,,,,
3426.0,619.35393846035,634.424767980352,653.0413184462116,598.0584124536254,612.8866299968213,630.7179933567531,581.0890488251113,595.9037233516574,612.8636378927156,13866.897662870586,14855.874804496765,15916.951629145444,0.0,0.0,0.0,base,,,,
3427.0,620.6052003352903,635.9931547529995,655.3594730746001,599.6942658406682,614.9342712517828,633.505574786663,582.990066908393,598.052822407335,615.7284175393172,13995.820408672094,14978.993121743202,16026.102883557975,0.0,0.0,0.0,base,,,,
3428.0,620.9555655434727,637.2477845959365,657.1863085909746,601.6072890868411,616.7756996415555,636.056701906398,584.9878166509792,600.1158486884087,618.4589051485993,14121.370443359017,15088.539630025625,16133.021198634804,0.0,0.0,0.0,base,,,,
3429.0,621.3188761881553,638.3442440070212,658.5795617672615,602.9301282047294,618.6181089933962,638.1060618568212,586.5209982710891,602.0645196158439,620.8117028918117,14241.252129662036,15196.618663281202,16232.002355891465,0.0,0.0,0.0,base,,,,
3430.0,621.6798198016361,639.1558219026774,660.3898512795568,603.873780274298,619.8644303716719,640.1860827396624,587.8716176364571,603.9228941779584,622.6814309195615,14350.810368286073,15301.40396040678,16322.788153174519,0.0,0.0,0.0,base,,,,
3431.0,621.6788602183573,639.644255720079,661.2919676734134,604.483700156957,620.9841193910688,642.3525204644538,589.1011842235923,605.5473760962486,624.4943659101613,14454.306147675215,15395.228001326323,16408.06947606206,0.0,0.0,0.0,base,,,,
3432.0,621.2710150788538,639.9047324433923,662.652946912311,604.6911982906051,621.7879541125149,644.2926669842564,589.4129541162401,606.6852929871529,626.542697387468,14557.050793720782,15483.081221729517,16487.53859947026,0.0,0.0,0.0,base,,,,
3433.0,620.4627511842176,639.9499814361334,663.8558319734409,604.6742078948766,622.3060954567045,645.4787935147061,589.9679427416995,607.5208798255771,628.2376895010472,14645.496842435003,15583.151930242777,16569.980465638637,0.0,0.0,0.0,base,,,,
3434.0,619.767175365705,639.4532261230052,664.6013105166145,604.3620909956284,622.6778728216887,646.3948180926964,590.2464318496175,608.0536010097712,630.1267358084209,14716.04464969933,15669.791421979666,16663.414336535334,0.0,0.0,0.0,base,,,,
3435.0,618.836968260631,639.0833654180169,665.1518738770857,603.8133045454509,622.7282219789922,647.3929381354711,589.972816635482,608.6080874614418,631.5856659730896,14783.594676610828,15739.635340720415,16752.011783057453,0.0,0.0,0.0,base,,,,
3436.0,617.5456790425815,638.2271612547338,665.440734403301,602.8912607739679,622.5462419185787,648.14411017932,589.3024459321983,608.7763727661222,632.8463032471016,14872.265807566047,15830.82730603218,16843.922831526397,0.0,0.0,0.0,base,,,,
3437.0,616.0668034642935,637.1669921930879,665.5120876944624,601.953453552723,622.1688713543117,648.7047962186858,588.7122611593455,608.709300743416,633.9031029840932,14943.157922317088,15909.8222463727,16926.417529956998,0.0,0.0,0.0,base,,,,
3438.0,614.6391932385043,636.2614518664777,665.5696146452799,601.0813342063688,621.6155681926757,649.4932590921409,587.9010314114391,608.4606396462768,634.6881668478251,15001.17457319051,15979.16274651885,16991.985818727313,0.0,0.0,0.0,base,,,,
3439.0,612.6667969394475,634.8080388084054,665.2504645535722,600.0918447935953,620.8208302240819,649.8589847953059,587.2460813021287,608.0635798275471,635.598227575887,15054.904378807545,16042.226381033659,17062.886398810148,0.0,0.0,0.0,base,,,,
3440.0,610.9144219683483,633.5677303373814,664.450797346048,598.9918877606281,619.9572238344699,649.8272434851154,586.3763170731254,607.3812638837844,636.1006432456895,15103.205439414083,16093.871523141861,17143.96452628821,0.0,0.0,0.0,base,,,,
3441.0,608.752829865925,632.0473278239369,663.6596536330878,597.6769675804302,619.2942276969552,649.7709790327586,585.4773972877301,606.6147583480924,636.4836364331655,15155.16639854461,16144.644627302885,17231.844190979005,0.0,0.0,0.0,base,,,,
3442.0,606.290958970692,630.2751211039722,662.750230916962,596.1125137855299,618.0172220207751,649.3165943555534,584.3540289308876,605.893524074927,636.6306787153705,15210.82148948759,16191.63812571764,17312.870435351135,0.0,0.0,0.0,base,,,,
3443.0,603.3425609610974,628.4973634611815,661.7604342713021,593.9607968153432,616.6913770474494,648.8960881188511,583.027839501854,604.8107219468802,636.3816233947873,15259.512931594998,16244.401416659355,17375.503952406347,0.0,0.0,0.0,base,,,,
3444.0,600.4704067841172,626.4172744490206,660.5326982061379,591.5455497295595,615.2851895280182,648.0494543774054,581.3291781175882,603.910559238866,636.1882704339921,15289.539071717858,16284.58738797903,17426.645221991836,0.0,0.0,0.0,base,,,,
3445.0,597.7070479463786,624.2926033176482,659.1604221336544,589.0167350331321,613.7964394725859,647.1393710263073,578.9790228825993,602.7254346348345,635.7116933408194,15314.52828476727,16323.265118062496,17478.190702453256,0.0,0.0,0.0,base,,,,
3446.0,595.0224802748301,621.9038106035441,657.5636541384272,586.2158433506265,611.8563352487981,646.2199988283216,576.4357844778336,601.2899366393685,635.1439881524071,15345.985384427011,16368.641591966152,17513.66660206318,0.0,0.0,0.0,base,,,,
3447.0,592.150008024834,619.4335495401174,655.8465319897048,583.2503983925096,610.0046786013991,645.1703376503662,574.3479791011662,599.7955007124692,634.4572059829719,15361.579547345638,16404.413638949394,17549.447287927567,0.0,0.0,0.0,base,,,,
3448.0,588.8864222219214,616.6872329004109,653.9811641691252,580.4275912569835,608.1507732532918,643.9828620874323,571.9112614958547,598.4063386842608,633.6256660053507,15370.782542273402,16443.06686732173,17593.8071262449,0.0,0.0,0.0,base,,,,
3449.0,585.1983027466573,613.8075302187353,651.9665747815743,577.7195483131334,606.2420888766646,642.7839563155546,569.2118946406059,596.7115022912621,632.7848831731826,15378.072397948801,16479.95777413249,17634.842174725232,0.0,0.0,0.0,base,,,,
3450.0,581.5761422253214,611.0401910170913,649.7703514566645,574.8364916818216,604.3007960747927,641.4825265151449,566.6101784179918,594.7944103535265,631.8609359428286,15385.95485522002,16500.165136754513,17672.624653744697,0.0,0.0,0.0,base,,,,
3451.0,578.095062647108,608.2114318739623,647.2957750908099,572.0423272280954,602.2260861247778,639.8145089359954,563.9774229288101,592.8994200844318,630.8059599026107,15415.414424210041,16522.28661492467,17707.319580964744,0.0,0.0,0.0,base,,,,
3452.0,574.8297590116039,605.6757905222476,644.8118963344023,569.0893500878476,600.0540150776505,637.7774556605145,561.0986739279703,591.4094360042363,629.658915753942,15425.918799445033,16546.94088551402,17739.026526652277,0.0,0.0,0.0,base,,,,
3453.0,571.6522227321751,603.0240607988089,642.1251526092179,566.5831456428393,598.006487634033,635.8494626098312,558.6267041256651,589.6964321881533,628.2747724874877,15431.165687642992,16573.759389311075,17767.83380334973,0.0,0.0,0.0,base,,,,
3454.0,568.373204095941,600.4501533918083,639.0870978788472,564.0244080829434,595.8671230152249,633.9849377321079,556.275669373665,588.0362764354795,626.2642349032685,15435.945820596815,16590.196151912212,17793.845805953442,0.0,0.0,0.0,base,,,,
3455.0,564.8307118674741,597.7579920552671,636.1059866121038,561.4615052727983,593.5639778506011,632.014679446537,553.950985591393,586.2918289080262,624.6360078522936,15442.530117300154,16611.13798198104,17817.1231200248,0.0,0.0,0.0,base,,,,
3456.0,561.3184037954546,594.9638782069087,632.9886109501124,558.7987168104388,591.10225328058,629.5108974342235,551.5622629201971,584.397586543113,623.2159700396471,15449.711017979682,16636.236911684275,17839.107550153134,0.0,0.0,0.0,base,,,,
3457.0,557.8511244655587,592.0263168159872,629.5989589131437,555.579617845174,588.863855484873,627.2321300851181,549.0928942722269,582.3809983246028,621.5001948357559,15457.58928885013,16656.341620713472,17857.9602193892,0.0,0.0,0.0,base,,,,
3458.0,554.5701981887221,589.3238384947181,626.1564794281497,552.351710563153,586.1688150484115,624.8404127946123,546.3015390760265,580.3259208295494,619.6172545772046,15466.520200365781,16683.36028599739,17880.304569497705,0.0,0.0,0.0,base,,,,
3459.0,551.7880806950852,586.6276727560908,622.8219567304477,549.7482939767651,583.6440558806062,622.6380692978389,543.7390921817162,578.4404661282897,617.6663657904602,15458.39987872243,16708.479921340942,17893.680687625707,0.0,0.0,0.0,base,,,,
3460.0,548.480173867941,583.7271729558706,619.4482573403045,547.4398463184014,581.1626572571695,620.2262779081241,541.9630736802704,576.1696910150349,615.7601788446307,15483.379608732463,16720.407689094543,17902.562415543198,0.0,0.0,0.0,base,,,,
3461.0,545.9610825088806,580.5741096567363,616.3619281695225,545.1842007440515,578.9714808370918,617.6119991771877,540.131375498604,573.8536221645772,613.3339779168367,15502.629220749437,16727.39487683773,17926.68322459459,0.0,0.0,0.0,base,,,,
3462.0,543.6674654499627,577.9149554874748,612.9552109073848,542.9614029822872,576.7822027038783,614.486737267673,538.0638814658857,571.4686418641359,610.8165438436903,15518.628581829369,16737.925276607275,17936.368908561766,0.0,0.0,0.0,base,,,,
3463.0,541.4118914047256,575.0451554302126,609.289678311348,540.7434676056728,574.4565917421132,611.3841421622783,536.1113049129024,569.2693415861577,608.1890022998675,15539.093130631,16741.346588373184,17941.773742748795,0.0,0.0,0.0,base,,,,
